"Date","Cannabis","Average Cannabis","Cumulative Cannabis","Ecstasy","Average Ecstasy","Cumulative Ecstasy","Stimulants","Average Stimulants","Cumulative Stimulants","Misc","Average Misc","Cumulative Misc","Psychedelics","Average Psychedelics","Cumulative Psychedelics","Benzos","Average Benzos","Cumulative Benzos","Opioids","Average Opioids","Cumulative Opioids","Dissociatives","Average Dissociatives","Cumulative Dissociatives","Digital Goods","Average Digital Goods","Cumulative Digital Goods","Prescription","Average Prescription","Cumulative Prescription","Other","Average Other","Cumulative Other"
"2015-09-28","34048.98","28669.95","1313180.68","12971.75","7167.25","544967.53","19183.04","15961.6","812437.71","755.07","1500.75","218558.31","4610.74","3689.36","183729.14","7355.87","5121.84","355598.33","9621.06","7192.04","422202.24","417.62","553.38","53283.52","8024.83","7137.79","1838178.44","776.81","1254.95","153118.16","4780.28","1910.13","102946.84"
"2015-09-29","27655.44","27821.49","1340836.12","9162.12","7639.59","554129.65","14840.37","16011.02","827278.08","1492.04","1521.3","220050.35","5663.92","3724.92","189393.06","4608.41","4319.74","360206.74","7540.79","6561.22","429743.03","1345.72","506.49","54629.24","8143.94","7536.23","1846322.38","616.63","1205.59","153734.79","1379.57","2259.31","104326.41"
"2015-09-30","30552.69","26096.49","1371388.81","5949.94","7824.15","560079.59","20887.05","16383.66","848165.13","1654.45","1858.97","221704.8","3646.65","3687.86","193039.71","1922.22","3805.81","362128.96","7819.1","6281.95","437562.13","379.92","606.0","55009.16","8477.9","8098.92","1854800.28","1888.9","1126.44","155623.69","2959.82","2103.73","107286.23"
"2015-10-01","27100.2","28029.83","1398489.01","10072.17","7877.41","570151.76","15573.76","16132.05","863738.89","867.66","1518.17","222572.46","4729.31","3777.3","197769.02","6125.08","3908.68","368254.04","5503.06","6053.1","443065.19","422.59","642.26","55431.75","9203.29","7935.38","1864003.57","1738.52","1170.52","157362.21","1392.03","2142.55","108678.26"
"2015-10-02","28922.8","28720.65","1427411.81","5425.03","7360.56","575576.79","14000.72","15984.68","877739.61","2266.39","1573.38","224838.85","2439.51","3753.95","200208.53","2633.18","3258.13","370887.22","4784.81","6474.97","447850.0","340.96","716.87","55772.71","7943.46","7522.37","1871947.03","1098.41","1192.66","158460.62","3256.08","1766.9","111934.34"
"2015-10-03","14468.26","28718.51","1441880.07","5483.8","7187.63","581060.59","14416.42","16096.73","892156.03","2712.03","1548.74","227550.88","2193.59","3426.09","202402.12","1658.22","3130.01","372545.44","2281.71","6148.27","450131.71","1084.55","670.08","56857.26","8485.51","7421.91","1880432.54","510.53","1439.24","158971.15","274.9","2193.26","112209.24"
"2015-10-04","33460.42","31098.47","1475340.49","6077.06","7625.23","587137.65","14023.02","15032.43","906179.05","879.53","1700.16","228430.41","3157.39","3375.31","205559.51","3057.81","3417.14","375603.25","4821.17","6113.73","454952.88","504.43","756.39","57361.69","5268.7","7795.2","1885701.24","1563.87","1610.26","160535.02","955.17","1864.28","113164.41"
"2015-10-05","38884.75","32010.59","1514225.24","9353.78","7489.42","596491.43","18151.4","14992.73","924330.45","1141.55","1761.19","229571.96","4447.27","3464.26","210006.78","2801.97","3202.49","378405.22","12574.14","6680.39","467527.02","939.95","841.62","58301.64","5133.81","7875.18","1890835.05","931.75","1776.57","161466.77","2150.71","1742.45","115315.12"
"2015-10-06","27640.47","31267.91","1541865.71","7951.63","7704.15","604443.06","15624.72","14573.09","939955.17","1319.55","1699.22","230891.51","3368.9","3637.81","213375.68","3711.59","4298.97","382116.81","5253.9","6745.92","472780.92","1018.17","923.08","59319.81","7440.7","8799.45","1898275.75","2342.73","1939.35","163809.5","4364.08","1337.94","119679.2"
"2015-10-07","47212.38","31207.22","1589078.09","9013.12","8371.22","613456.18","13436.98","13620.89","953392.15","2714.44","1772.5","233605.95","3291.2","3931.5","216666.88","3932.14","4277.48","386048.95","7577.31","7591.08","480358.23","984.1","829.08","60303.91","11090.92","8841.22","1909366.67","3086.0","1990.94","166895.5","656.97","1348.03","120336.17"
"2015-10-08","33485.04","28984.64","1622563.13","9121.52","8558.01","622577.7","15295.84","13510.53","968687.99","1294.84","1800.0","234900.79","5351.98","3802.87","222018.86","4622.49","4013.1","390671.44","9469.66","7341.31","489827.89","1019.17","817.66","61323.08","9763.14","8900.55","1919129.81","2902.72","1937.39","169798.22","539.22","1397.35","120875.39"
"2015-10-09","23724.08","26525.04","1646287.21","6928.12","8152.31","629505.82","11063.26","12638.52","979751.25","1832.57","2037.01","236733.36","3654.34","3556.5","225673.2","10308.6","3967.7","400980.04","5243.55","6257.74","495071.44","911.17","823.95","62234.25","14413.39","9993.13","1933543.2","2237.85","1896.22","172036.07","424.55","1664.62","121299.94"
"2015-10-10","14043.4","28886.71","1660330.61","10153.29","8748.24","639659.11","7751.02","12386.68","987502.27","3225.04","3299.55","239958.4","4249.44","3857.66","229922.64","1507.79","4297.23","402487.83","8197.8","7531.89","503269.24","426.55","856.5","62660.8","8777.86","10664.64","1942321.06","871.64","2052.09","172907.71","345.5","1391.17","121645.44"
"2015-10-11","17902.39","29016.49","1678233.0","7384.61","8575.99","647043.72","13250.49","12696.94","1000752.76","1072.03","3217.89","241030.43","2256.95","4060.92","232179.59","1207.09","4443.66","403694.92","3072.81","7198.78","506342.05","424.49","778.11","63085.29","5684.04","10624.49","1948005.1","1189.01","1743.1","174096.72","1300.43","2059.1","122945.87"
"2015-10-12","21667.51","29312.22","1699900.51","6513.89","8969.09","653557.61","12047.31","13249.93","1012800.07","2800.61","3196.13","243831.04","2722.66","4255.18","234902.25","2484.23","4574.3","406179.15","4989.16","6973.74","511331.21","984.0","793.08","64069.29","12781.84","10960.83","1960786.94","643.6","1566.7","174740.32","4021.57","2512.64","126967.44"
"2015-10-13","44172.14","29696.31","1744072.65","12123.1","9008.47","665680.71","13861.85","13469.6","1026661.92","10157.3","3029.74","253988.34","5477.04","4399.07","240379.29","6018.3","3282.69","412197.45","14172.96","7352.5","525504.17","1246.0","732.51","65315.29","12141.26","9720.3","1972928.2","3433.78","1485.32","178174.1","2449.93","2514.69","129417.37"
"2015-10-14","48120.9","30435.77","1792193.55","7807.37","8187.8","673488.08","15608.84","13883.09","1042270.76","2142.83","2710.71","256131.17","4714.01","4174.08","245093.3","4957.14","3763.92","417154.59","5245.53","6611.69","530749.7","435.42","735.67","65750.71","10809.9","8954.2","1983738.1","923.1","1459.66","179097.2","5332.49","2559.0","134749.86"
"2015-10-15","35555.13","31606.63","1827748.68","11873.26","7898.05","685361.34","19166.73","14068.33","1061437.49","1142.5","2915.18","257273.67","6711.8","4360.71","251805.1","5536.92","4438.55","422691.51","7894.36","7009.74","538644.06","1123.9","835.73","66874.61","12117.52","9108.32","1995855.62","1667.95","1626.32","180765.15","3713.99","2509.44","138463.85"
"2015-10-16","26412.7","34442.03","1854161.38","7203.79","8778.35","692565.13","12600.98","14168.14","1074038.47","667.86","2693.09","257941.53","4661.59","5089.28","256466.69","1267.36","4735.28","423958.87","7894.9","7550.28","546538.96","487.19","861.14","67361.8","5729.71","10158.5","2001585.33","1668.14","1703.41","182433.29","438.89","2058.53","138902.74"
"2015-10-17","19219.6","31681.05","1873380.98","4408.61","8421.45","696973.74","10645.42","15026.88","1084683.89","991.84","1556.19","258933.37","2674.54","4925.96","259141.23","4876.43","4556.36","428835.3","3012.08","6185.09","549551.04","448.66","804.19","67810.46","3415.16","9906.02","2005000.49","692.06","1785.26","183125.35","655.71","1889.05","139558.45"
"2015-10-18","26098.43","31468.72","1899479.41","5356.31","8999.87","702330.05","14547.19","15328.11","1099231.08","2503.32","1455.11","261436.69","3563.32","4732.43","262704.55","5929.49","4538.34","434764.79","5859.17","6415.1","555410.21","1124.95","871.8","68935.41","6762.84","9676.42","2011763.33","2355.62","2192.25","185480.97","953.52","1419.22","140511.97"
"2015-10-19","41515.3","31704.86","1940994.71","12676.03","8482.99","715006.08","12745.99","15209.4","1111977.07","1245.95","1554.74","262682.64","7822.69","4429.18","270527.24","4561.31","4813.93","439326.1","8772.99","5938.97","564183.2","1161.87","912.97","70097.28","20133.13","9465.07","2031896.46","1183.24","2178.33","186664.21","865.19","1217.43","141377.16"
"2015-10-20","24845.27","31663.35","1965839.98","9624.79","8704.94","724630.87","19872.98","15019.84","1131850.05","2199.0","1576.59","264881.64","4333.76","4657.77","274861.0","4765.86","4930.02","444091.96","4616.62","5636.46","568799.82","847.32","928.1","70944.6","10373.87","10124.8","2042270.33","4006.71","2162.47","190670.92","1263.58","1272.25","142640.74"
"2015-10-21","46634.62","30896.75","2012474.6","11856.3","8933.61","736487.17","17717.45","14979.58","1149567.5","1435.33","1646.03","266316.97","3359.3","4871.93","278220.3","4831.03","4642.51","448922.99","6855.55","5824.88","575655.37","908.73","953.13","71853.33","9202.68","10536.78","2051473.01","3772.05","2184.45","194442.97","2043.64","1272.58","144684.38"
"2015-10-22","37208.11","31417.31","2049682.71","8255.09","8984.29","744742.26","18335.76","14968.39","1167903.26","1839.9","1458.58","268156.87","4589.03","4900.18","282809.33","7466.03","3998.04","456389.02","4561.45","5609.52","580216.82","1412.1","978.68","73265.43","10638.13","11004.98","2062111.14","1570.46","2027.47","196013.43","2301.51","1717.44","146985.89"
"2015-10-23","26122.09","30996.91","2075804.8","8757.42","8744.51","753499.68","11274.06","16271.22","1179177.32","820.77","1693.45","268977.64","6261.76","4561.37","289071.09","2079.99","4499.92","458469.01","5777.33","5530.63","585994.15","593.08","1000.7","73858.51","10347.78","9166.14","2072458.92","1557.18","2058.37","197570.61","822.59","1914.62","147808.48"
"2015-10-24","13853.44","32190.49","2089658.24","6009.35","8396.02","759509.03","10363.64","16241.41","1189540.96","1477.95","1567.44","270455.59","4173.62","4899.82","293244.71","2863.86","4401.13","461332.87","4331.03","5701.04","590325.18","623.89","1068.25","74482.4","6299.0","9046.45","2078757.92","845.88","1575.36","198416.49","658.06","2243.31","148466.54"
"2015-10-25","29742.34","29761.25","2119400.58","5711.05","8467.02","765220.08","14468.86","16875.99","1204009.82","1191.17","1507.99","271646.76","3761.09","5104.16","297005.8","1418.21","3952.51","462751.08","4351.68","5515.15","594676.86","1303.75","1150.95","75786.15","10040.27","9219.44","2088798.19","1256.76","1488.14","199673.25","4067.54","2058.59","152534.08"
"2015-10-26","38572.48","30521.71","2157973.06","10997.57","8627.25","776217.65","21865.77","17697.54","1225875.59","2890.04","1350.63","274536.8","5451.02","5396.51","302456.82","8074.48","3708.28","470825.56","8220.76","6705.4","602897.62","1316.02","1115.48","77102.17","7261.22","10418.25","2096059.41","1399.54","1498.02","201072.79","2245.4","2324.18","154779.48"
"2015-10-27","33200.38","30138.28","2191173.44","7185.36","8574.79","783403.01","19664.31","18712.77","1245539.9","1316.91","1482.76","275853.71","6702.89","5130.44","309159.71","4074.31","3543.43","474899.87","5809.49","6580.7","608707.11","1320.21","1157.71","78422.38","9536.04","10301.17","2105595.45","625.63","2313.64","201698.42","3564.46","2329.26","158343.94"
"2015-10-28","29629.9","30371.86","2220803.34","12353.3","8479.14","795756.31","22159.51","18632.86","1267699.41","1019.2","1417.09","276872.91","4789.73","4955.1","313949.44","1690.69","3880.33","476590.56","5554.28","6689.95","614261.39","1487.63","1157.01","79910.01","10413.61","11047.16","2116009.06","3161.54","2308.51","204859.96","750.57","2397.84","159094.51"
"2015-10-29","42531.33","28784.79","2263334.67","9376.67","8858.99","805132.98","24086.62","18765.18","1291786.03","738.38","1483.86","277611.29","6635.44","5064.96","320584.88","5756.44","3956.69","482347.0","12893.22","7077.02","627154.61","1163.76","1066.93","81073.77","19029.81","10796.82","2135038.87","1639.59","2436.49","206499.55","4160.62","2214.79","163255.13"
"2015-10-30","23438.08","30106.62","2286772.75","8390.26","8559.92","813523.24","18380.71","18379.9","1310166.74","1745.68","1267.62","279356.97","4399.28","5174.94","324984.16","925.99","3363.78","483272.99","4904.45","7099.17","632059.06","888.7","978.39","81962.47","9528.23","11091.39","2144567.1","7266.54","2362.2","213766.09","858.18","2159.3","164113.31"
"2015-10-31","15488.51","30935.86","2302261.26","5339.74","9000.23","818862.98","9804.23","18144.46","1319970.97","1018.26","1301.29","280375.23","2946.25","5197.07","327930.41","5222.16","3293.04","488495.15","5095.75","7604.83","637154.81","618.99","1067.91","82581.46","11520.92","11089.62","2156088.02","810.0","2510.58","214576.09","1138.13","1839.23","165251.44"
"2015-11-01","18632.88","32442.14","2320894.14","8370.02","8506.31","827233.0","15395.14","19135.71","1335366.11","1658.57","1244.1","282033.8","4530.14","5162.75","332460.55","1952.75","4099.33","490447.9","7061.17","7798.68","644215.98","673.23","1174.8","83254.69","8287.93","10885.08","2164375.95","2152.61","2410.62","216728.7","2786.19","1993.22","168037.63"
"2015-11-02","47825.29","33144.56","2368719.43","8904.1","8531.69","836137.1","19168.8","19883.93","1354534.91","1376.32","1306.11","283410.12","6220.85","5125.43","338681.4","3924.09","4083.87","494371.99","8375.8","7522.05","652591.78","696.19","1156.82","83950.88","9323.22","9321.46","2173699.17","879.5","2344.01","217608.2","1856.98","1844.47","169894.61"
"2015-11-03","39005.02","35177.71","2407724.45","10267.54","8998.85","846404.64","18016.24","20461.41","1372551.15","1552.65","1359.43","284962.77","6857.82","5291.06","345539.22","3579.18","4499.39","497951.17","9349.11","8082.77","661940.89","1946.9","1203.71","85897.78","9523.64","9073.58","2183222.81","1664.31","1533.2","219272.51","1323.94","1872.66","171218.55"
"2015-11-04","40173.86","35698.07","2447898.31","8895.85","9475.22","855300.49","29098.22","20755.73","1401649.37","618.82","1420.23","285581.59","4549.5","5383.28","350088.72","7334.69","4177.63","505285.86","6911.24","8160.92","668852.13","2235.82","1501.74","88133.6","8981.83","8104.55","2192204.64","2461.82","1606.01","221734.33","1828.5","1945.23","173047.05"
"2015-11-05","47448.26","40087.15","2495346.57","9554.29","10841.48","864854.78","29324.14","24118.44","1430973.51","1172.47","1219.22","286754.06","6374.15","5951.35","356462.87","5648.2","4764.52","510934.06","10956.85","8731.11","679808.98","1037.88","1713.5","89171.48","8084.48","8347.7","2200289.12","1173.3","1698.18","222907.63","3119.39","1806.27","176166.44"
"2015-11-06","37670.12","41478.26","2533016.69","11660.38","12641.71","876515.16","22423.08","29377.33","1453396.59","2118.89","1378.02","288872.95","5558.73","6149.58","362021.6","3834.69","6162.7","514768.75","8829.49","9261.02","688638.47","1216.99","2175.81","90388.47","7793.06","9143.6","2208082.18","1590.85","2164.41","224498.48","1055.47","1936.91","177221.91"
"2015-11-07","19131.08","43262.88","2552147.77","8674.39","13454.45","885189.55","11864.49","31775.73","1465261.08","1443.88","1383.15","290316.83","3591.78","6414.02","365613.38","2969.79","6286.88","517738.54","5642.75","9537.74","694281.22","2705.16","2823.26","93093.63","4737.67","8969.77","2212819.85","1319.71","2434.62","225818.19","1646.12","2060.75","178868.03"
"2015-11-08","49356.39","45276.35","2601504.16","17933.79","15096.41","903123.34","38934.09","34053.31","1504195.17","251.53","1436.31","290568.36","8506.62","6715.63","374120.0","6060.97","6092.26","523799.51","11052.5","11199.47","705333.72","2155.57","3000.83","95249.2","9989.97","9502.16","2222809.82","2797.8","2408.61","228615.99","1813.51","2221.32","180681.54"
"2015-11-09","57563.09","48702.69","2659067.25","21505.75","17137.43","924629.09","55981.05","35008.5","1560176.22","2487.93","1401.48","293056.29","7608.47","7183.47","381728.47","13711.38","7790.39","537510.89","12085.2","12473.17","717418.92","3932.37","3199.48","99181.57","14894.57","9416.01","2237704.39","4143.11","2598.03","232759.1","2771.44","2307.07","183452.98"
"2015-11-10","51497.39","49789.82","2710564.64","15956.73","17460.35","940585.82","34805.01","34732.42","1594981.23","1588.56","1288.76","294644.85","8708.9","7821.27","390437.37","4448.45","8966.26","541959.34","11286.14","13599.98","728705.06","6479.06","3124.28","105660.63","8306.83","9535.08","2246011.22","3555.75","3175.04","236314.85","2190.79","2359.73","185643.77"
"2015-11-11","54268.1","53057.51","2764832.74","20389.51","18385.98","960975.33","45041.3","36191.4","1640022.53","990.92","1180.79","295635.77","6660.73","8410.78","397098.1","5972.33","9783.54","547931.67","18543.39","14947.62","747248.45","3478.8","2895.09","109139.43","12708.57","9940.25","2258719.79","2279.77","3290.74","238594.62","2952.49","2275.86","188596.26"
"2015-11-12","71432.69","53426.26","2836265.43","23841.49","17793.76","984816.82","36010.46","35358.85","1676032.99","928.67","1290.33","296564.44","9649.05","8596.5","406747.15","17535.13","10745.55","565466.8","19872.75","15598.46","767121.2","2428.41","2853.98","111567.84","7481.38","10048.82","2266201.17","2499.19","3255.34","241093.81","3719.69","2721.85","192315.95"
"2015-11-13","45279.97","57738.26","2881545.4","13920.77","19816.76","998737.59","20490.57","36398.66","1696523.56","1329.8","1026.46","297894.24","10023.31","9866.02","416770.46","12065.8","12223.2","577532.6","16717.15","16905.71","783838.35","690.56","3183.46","112258.4","8626.59","9105.46","2274827.76","5629.93","3253.49","246723.74","1424.06","2618.63","193740.01"
"2015-11-14","42004.97","58133.59","2923550.37","15153.79","22697.47","1013891.38","22077.32","37285.53","1718600.88","688.15","1073.34","298582.39","7718.37","10466.92","424488.83","8690.73","14570.35","586223.33","15076.22","18136.49","798914.57","1100.83","2563.44","113359.23","7573.87","8841.02","2282401.63","2129.6","3324.73","248853.34","1059.05","2928.25","194799.06"
"2015-11-15","51937.63","62870.85","2975488.0","13788.3","23052.0","1027679.68","33106.25","36767.35","1751707.13","1018.29","1050.65","299600.68","9806.65","10876.17","434295.48","12795.06","16444.87","599018.39","15608.39","18737.91","814522.96","1867.83","2619.5","115227.06","10749.96","8676.71","2293151.59","2550.02","3524.43","251403.36","4935.46","2951.52","199734.52"
"2015-11-16","87747.05","63332.43","3063235.05","35666.72","22001.94","1063346.4","63259.71","38515.08","1814966.84","640.82","1014.82","300241.5","16495.14","11540.18","450790.62","24054.91","17362.96","623073.3","21235.95","18988.44","835758.91","6238.73","2716.9","121465.79","8291.03","8785.14","2301442.62","4130.16","3657.65","255533.52","2048.87","3184.1","201783.39"
"2015-11-17","54264.71","65335.64","3117499.76","36121.73","21635.62","1099468.13","41013.09","39878.31","1855979.93","1916.72","1037.77","302158.22","12915.21","11906.07","463705.83","20878.47","17484.32","643951.77","19901.58","18889.32","855660.49","2138.92","2962.39","123604.71","6455.74","8512.86","2307898.36","4054.43","3379.79","259587.95","4358.11","3313.25","206141.5"
"2015-11-18","87428.9","65273.44","3204928.66","22871.23","22613.43","1122339.36","41414.02","40058.64","1897393.95","832.12","1175.99","302990.34","9525.45","11825.83","473231.28","19094.01","17648.0","663045.78","22753.31","18647.9","878413.8","3871.25","3056.81","127475.96","11558.4","8422.43","2319456.76","3677.71","3246.71","263265.66","3115.43","3456.59","209256.93"
"2015-11-19","74663.81","67214.54","3279592.47","16491.07","24159.55","1138830.43","48244.61","40357.91","1945638.56","677.82","1218.15","303668.16","14297.15","11704.99","487528.43","23961.77","17908.47","687007.55","21626.49","19092.21","900040.29","3110.15","3023.64","130586.11","8240.36","8297.87","2327697.12","3431.67","3375.4","266697.33","5347.71","3515.55","214604.64"
"2015-11-20","59302.42","65446.53","3338894.89","11356.52","23538.32","1150186.95","30033.2","38608.44","1975671.76","1490.46","1355.95","305158.62","12584.5","11411.58","500112.93","12915.29","18095.48","699922.84","16023.27","19252.36","916063.56","2409.03","3044.66","132995.14","6720.63","8187.34","2334417.75","3684.94","3357.28","270382.27","2328.15","3798.65","216932.79"
"2015-11-21","41569.58","67924.16","3380464.47","21998.44","26223.25","1172185.39","23339.6","41313.29","1999011.36","1655.69","1288.55","306814.31","7156.68","11414.41","507269.61","9836.49","17445.08","709759.33","13386.3","20538.2","929449.86","1761.77","3404.02","134756.91","6940.92","8685.21","2341358.67","1198.02","3221.01","271580.29","2062.41","3816.58","218995.2"
"2015-11-22","65525.34","63989.54","3445989.81","24611.11","26558.42","1196796.5","35201.14","44616.96","2034212.5","1313.44","1468.74","308127.75","8960.81","12098.92","516230.42","14618.34","16910.71","724377.67","18718.6","19772.95","948168.46","1635.64","3514.01","136392.55","9878.03","8534.22","2351236.7","3450.9","3179.48","275031.19","5348.14","3898.44","224343.34"
"2015-11-23","75370.95","59085.77","3521360.76","31318.13","29446.78","1228114.63","51013.44","43656.0","2085225.94","1605.42","1630.77","309733.17","14441.26","11780.27","530671.68","25363.97","14854.23","749741.64","22356.96","18102.62","970525.42","6385.88","3429.65","142778.43","7517.33","8769.1","2358754.03","4003.32","2976.22","279034.51","4030.59","3475.54","228373.93"
"2015-11-24","71608.12","57988.33","3592968.88","54916.24","30600.57","1283030.87","59947.04","45137.56","2145172.98","1444.89","1633.31","311178.06","12935.01","11372.03","543606.69","16325.71","16884.8","766067.35","28902.48","18234.82","999427.9","4654.44","3797.5","147432.87","9940.81","8772.46","2368694.84","3100.51","2785.89","282135.02","4483.63","3452.75","232857.56"
"2015-11-25","59886.58","60160.5","3652855.46","25217.43","29443.84","1308248.3","64539.7","45930.94","2209712.68","2093.45","1606.84","313271.51","14317.06","11235.98","557923.75","15353.39","17334.08","781420.74","17396.53","18858.53","1016824.43","4641.17","3858.02","152074.04","10501.47","8704.1","2379196.31","3387.0","2896.46","285522.02","3688.45","3374.84","236546.01"
"2015-11-26","40337.42","61429.45","3693192.88","36709.62","29544.99","1344957.92","41517.85","48375.93","2251230.53","1812.03","1689.65","315083.54","12066.58","12056.04","569990.33","9566.4","17809.37","790987.14","9934.17","18905.49","1026758.6","2519.63","4364.24","154593.67","9884.52","8265.96","2389080.83","2008.87","2701.48","287530.89","2387.4","3031.49","238933.41"
"2015-11-27","51620.3","60853.8","3744813.18","19433.02","29541.32","1364390.94","40404.12","54893.9","2291634.65","1508.26","1596.98","316591.8","9726.82","12349.11","579717.15","27129.28","19243.8","818116.42","16948.73","18909.61","1043707.33","4983.98","4217.96","159577.65","6744.12","8379.62","2395824.95","2352.58","2664.57","289883.47","2168.61","3561.3","241102.02"
"2015-11-28","56774.78","63838.0","3801587.96","13901.34","26895.65","1378292.28","28893.29","55558.55","2320527.94","1470.4","1600.93","318062.2","6204.34","12362.17","585921.49","12981.47","20470.2","831097.89","17752.24","18096.91","1061459.57","2185.41","4156.72","161763.06","6462.44","8161.32","2402287.39","1972.01","2826.1","291855.48","1517.03","3527.01","242619.05"
"2015-11-29","74407.99","64878.38","3875995.95","25319.14","26888.64","1403611.42","52316.04","56939.24","2372843.98","1893.07","1756.83","319955.27","14701.18","12551.11","600622.67","17945.35","20724.93","849043.24","19047.35","19032.23","1080506.92","5179.16","4577.88","166942.22","6811.03","7837.83","2409098.42","2086.07","2887.86","293941.55","2944.74","3501.64","245563.79"
"2015-11-30","71341.41","70370.46","3947337.36","31292.48","24992.92","1434903.9","96639.23","59762.11","2469483.21","956.73","1785.3","320912.0","16492.79","13040.42","617115.46","35405.02","23940.34","884448.26","22385.77","21195.88","1102892.69","5361.94","4955.56","172304.16","8312.95","9289.85","2417411.37","3744.92","3365.8","297686.47","7739.21","4092.99","253303.0"
"2015-12-01","92497.53","72739.37","4039834.89","36396.55","25018.23","1471300.45","64599.65","61782.14","2534082.86","1472.56","1803.72","322384.56","13026.44","13081.2","630141.9","24910.5","23542.89","909358.76","23213.56","20768.98","1126106.25","4225.78","5225.39","176529.94","8412.69","9550.06","2425824.06","4231.28","4748.18","301917.75","4243.6","4346.25","257546.6"
"2015-12-02","67169.25","72544.65","4107004.14","25168.36","26000.83","1496468.81","74204.5","60944.59","2608287.36","3184.79","1800.62","325569.35","15639.64","13453.33","645781.54","17136.46","24091.76","926495.22","23943.76","19665.95","1150050.01","7589.23","5760.45","184119.17","8237.05","9734.91","2434061.11","3819.27","4622.56","305737.02","3510.88","4477.62","261057.48"
"2015-12-03","78781.95","72914.48","4185786.09","23439.53","26736.72","1519908.34","61277.93","62165.6","2669565.29","2011.27","1750.61","327580.62","15491.73","13035.07","661273.27","32074.33","23275.94","958569.55","25079.78","20359.06","1175129.79","5163.42","5776.38","189282.59","20048.64","10124.08","2454109.75","5354.48","4651.02","311091.5","6526.86","4348.54","267584.34"
"2015-12-04","68202.65","78997.3","4253988.74","19610.23","28330.42","1539518.57","54544.36","56009.46","2724109.65","1637.25","1721.94","329217.87","10012.31","12945.6","671285.58","24347.08","21893.79","982916.63","13960.38","20949.92","1189090.17","6872.79","5755.15","196155.38","8565.63","10568.06","2462675.38","12029.24","4676.38","323120.74","3941.43","3675.36","271525.77"
"2015-12-05","55411.78","78594.91","4309400.52","20779.55","29690.62","1560298.12","23030.44","58368.76","2747140.09","1448.67","1741.89","330666.54","8809.23","14206.17","680094.81","16823.61","22127.2","999740.24","10031.04","20661.87","1199121.21","5930.84","5751.19","202086.22","7756.35","11319.73","2470431.73","1092.64","4641.12","324213.38","2436.6","3459.28","273962.37"
"2015-12-06","76996.76","81628.2","4386397.28","30470.35","31256.59","1590768.47","60863.07","57303.54","2808003.16","1542.97","1560.27","332209.51","11773.32","14312.89","691868.13","12234.57","24092.97","1011974.81","23899.12","21370.06","1223020.33","5290.65","5391.5","207376.87","9535.23","13034.5","2479966.96","2285.33","5872.98","326498.71","2041.19","4330.77","276003.56"
"2015-12-07","113921.19","84961.92","4500318.47","42448.34","31469.18","1633216.81","53546.24","59092.01","2861549.4","756.08","1532.67","332965.59","15866.52","14086.08","707734.65","25729.96","24229.21","1037704.77","26521.79","20885.97","1249542.12","5213.36","5819.44","212590.23","11420.8","12746.4","2491387.76","3922.44","5914.71","330421.15","3026.94","3868.96","279030.5"
"2015-12-08","89680.76","85658.0","4589999.23","45917.96","31212.3","1679134.77","81114.78","56894.96","2942664.18","1612.2","1471.3","334577.79","21850.47","14571.13","729585.12","26544.38","23620.37","1064249.15","21197.24","22135.63","1270739.36","4198.02","5445.5","216788.25","13674.38","13173.75","2505062.14","3984.47","4926.89","334405.62","2731.03","3668.15","281761.53"
"2015-12-09","88402.31","84453.22","4678401.54","36130.14","32565.44","1715264.91","66747.98","57687.55","3009412.16","1913.44","1454.62","336491.23","16386.64","14652.13","745971.76","30896.88","22054.15","1095146.03","28901.05","22009.58","1299640.41","5071.4","5371.36","221859.65","20240.49","13585.87","2525302.63","12442.28","5319.89","346847.9","9611.37","3416.1","291372.9"
"2015-12-10","102118.0","84742.29","4780519.54","24927.68","32410.87","1740192.59","73797.21","56832.41","3083209.37","1818.08","1435.57","338309.31","13904.08","14480.4","759875.84","33027.98","23207.86","1128174.01","21691.14","21423.27","1321331.55","8159.02","5850.27","230018.67","18031.89","13534.27","2543334.52","5646.56","5343.64","352494.46","3294.18","3654.7","294667.08"
"2015-12-11","73075.19","83872.18","4853594.73","17812.07","32100.52","1758004.66","39165.0","60798.13","3122374.37","1207.63","1553.71","339516.94","13407.66","14877.14","773283.5","20085.18","23093.61","1148259.19","22708.0","21962.15","1344039.55","4255.24","5561.62","234273.91","11557.08","13709.92","2554891.6","5114.52","6213.63","357608.98","2535.74","3701.5","297202.82"
"2015-12-12","46978.36","84396.62","4900573.09","30251.57","32056.18","1788256.23","28578.55","59144.61","3150952.92","1331.93","1741.76","340848.87","9376.19","13725.7","782659.69","5860.08","23084.79","1154119.27","9148.73","22582.82","1353188.28","5411.83","5871.6","239685.74","10641.24","13272.97","2565532.84","3843.62","6472.17","361452.6","672.25","3623.57","297875.07"
"2015-12-13","79020.24","83258.39","4979593.33","29388.3","31286.82","1817644.53","54877.08","61320.71","3205830.0","1409.63","1908.25","342258.5","10571.26","13056.51","793230.95","20310.59","21442.63","1174429.86","19794.97","21279.86","1372983.25","8643.01","6453.39","248328.75","9174.02","12255.46","2574706.86","2451.62","5410.23","363904.22","3711.39","2877.0","301586.46"
